,var_name,var_label,timepoint,subject,n_observed,data_source,gr_section,gr_qnumber,reporter,var_comp,questionnaire,questionnaire_ref,constructs,var_type,orig_file,n_total,n_missing,descriptives
11813,E002009R9301_v2,GR1093E-2i My child: has trouble keeping up with the flow of a normal interaction with other children (E002009R9301),13 y,,4722,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5179,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.05, '3rd Qu.': 1, 'Max.': 4}"
11814,E002010R9301_v2,GR1093E-2j My child: has difficulty relating to peers (E002010R9301),13 y,,4709,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5192,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.14, '3rd Qu.': 1, 'Max.': 4}"
11815,E002011R9301_v2,GR1093E-2k My child: has a restricted (or unusually narrow) range of interests (E002011R9301),13 y,,4688,GR1093,,,mother,,,,,factor,GR1093-E2_14092020,9901,5213,"{'Not true': 4356, 'Sometimes true': 263, 'Often true': 47, 'Amost always true': 22}"
11816,E002012R9301_v2,"GR1093E-2l My child: is imaginative, good at pretending (without losing touch with reality) (E002012R9301)",13 y,,4682,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5219,"{'Min.': 1, '1st Qu.': 1, 'Median': 2, 'Mean': 2.1, '3rd Qu.': 3, 'Max.': 4}"
11817,E002013R9301_v2,"GR1093E-2m My child: has repetitive, odd behaviors such as hand flapping or rocking (E002013R9301)",13 y,,4713,GR1093,,,mother,,,,,factor,GR1093-E2_14092020,9901,5188,"{'Not true': 4521, 'Sometimes true': 137, 'Often true': 40, 'Amost always true': 15}"
11818,E002014R9301_v2,"GR1093E-2n My child: responds to clear, direct questions in ways that do not seem to make any sense (E002014R9301)",13 y,,4708,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5193,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.08, '3rd Qu.': 1, 'Max.': 4}"
11819,E002015R9301_v2,GR1093E-2o My child: talks to people with an unusual tone of voice (E002015R9301),13 y,,4718,GR1093,,,mother,,,,,factor,GR1093-E2_14092020,9901,5183,"{'Not true': 4625, 'Sometimes true': 73, 'Often true': 14, 'Amost always true': 6}"
11820,E002016R9301_v2,GR1093E-2p My child: concentrates too much on parts of things rather than seeing the whole picture (E002016R9301),13 y,,4693,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5208,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.17, '3rd Qu.': 1, 'Max.': 4}"
11821,E002017R9301_v2,"GR1093E-2q My child: is inflexible, has a hard time changing his/her mind (E002017R9301)",13 y,,4711,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5190,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.35, '3rd Qu.': 2, 'Max.': 4}"
11822,E002018R9301_v2,GR1093E-2r My child: gives unusual or illogical reasons for doing things (E002018R9301),13 y,,4700,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5201,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.13, '3rd Qu.': 1, 'Max.': 4}"
11823,E002019R9301_v2,GR1093E-2s My child: appears to have an unusual memory for details (E002019R9301),13 y,,4689,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5212,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.74, '3rd Qu.': 2, 'Max.': 4}"
11824,E002020R9301_v2,GR1093E-2t My child: appears to notice details that others miss (E002020R9301),13 y,,4691,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5210,"{'Min.': 1, '1st Qu.': 1, 'Median': 2, 'Mean': 1.77, '3rd Qu.': 2, 'Max.': 4}"
11825,E002021R9301_v2,GR1093E-2u My child: has an interest which takes up so much time that he/she does little else (E002021R9301),13 y,,4695,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5206,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.32, '3rd Qu.': 1, 'Max.': 4}"
11826,srs1_m_13,2a My child: is unable to pick up on any of the meaning of conversations of older children or adults.,13 y,,4716,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5185,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.11, '3rd Qu.': 0, 'Max.': 3}"
11827,srs2_m_13,2b My child: is slow or awkward in turn-taking interactions with peers ,13 y,,4719,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5182,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.13, '3rd Qu.': 0, 'Max.': 3}"
11828,srs3_m_13,2c My chld: is able to understand the meaning of other peoples tone of voice and facial expressions. ,13 y,,4681,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5220,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.91, '3rd Qu.': 2, 'Max.': 3}"
11829,srs4_m_13,"2d My child: avoids eye contact, or has unusual eye contact.",13 y,,4684,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5217,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.21, '3rd Qu.': 0, 'Max.': 3}"
11830,srs5_m_13,2e My child: does not attempt to interact with the other children when on the playground or in a group with other young children.,13 y,,4698,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5203,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.25, '3rd Qu.': 0, 'Max.': 3}"
11831,srs6_m_13,2f My child: has strange ways of playing with toys.,13 y,,4700,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5201,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.01, '3rd Qu.': 0, 'Max.': 3}"
11832,srs7_m_13,2g My child: has more difficulty than other children with changes in his/her routine.,13 y,,4713,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5188,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.27, '3rd Qu.': 0, 'Max.': 3}"
11833,srs8_m_13,2h My child: is regarded by other children as odd or weird.,13 y,,4723,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5178,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.1, '3rd Qu.': 0, 'Max.': 3}"
11834,srs9_m_13,2i My child: has trouble keeping up with the flow of a normal interaction with other children.,13 y,,4722,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5179,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.05, '3rd Qu.': 0, 'Max.': 3}"
11835,srs10_m_13,2j My child: has difficulty relating to peers.,13 y,,4709,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5192,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.14, '3rd Qu.': 0, 'Max.': 3}"
11836,srs11_m_13,2k My child: has a restricted (or unusually narrow) range of interests.,13 y,,4688,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5213,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.09, '3rd Qu.': 0, 'Max.': 3}"
11837,srs12_m_13,"2l My child: is imaginative, good at pretending (without losing touch with reality).",13 y,,4682,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5219,"{'Min.': 0, '1st Qu.': 1, 'Median': 2, 'Mean': 1.9, '3rd Qu.': 3, 'Max.': 3}"
11838,srs13_m_13,"2m My child: has repetitive, odd behaviors such as hand flapping or rocking.",13 y,,4713,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5188,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.06, '3rd Qu.': 0, 'Max.': 3}"
11839,srs14_m_13,"2n My child: responds to clear, direct questions in ways that do not seem to make any sense.",13 y,,4708,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5193,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.08, '3rd Qu.': 0, 'Max.': 3}"
11840,srs15_m_13,2o My child: talks to people with an unusual tone of voice.,13 y,,4718,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5183,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.03, '3rd Qu.': 0, 'Max.': 3}"
11841,srs16_m_13,2p My child: concentrates too much on parts of things rather than seeing the whole picture.,13 y,,4693,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5208,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.17, '3rd Qu.': 0, 'Max.': 3}"
11842,srs17_m_13,"2q My child: is inflexible, has a hard time changing his/her mind.",13 y,,4711,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5190,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.35, '3rd Qu.': 1, 'Max.': 3}"
11843,srs18_m_13,2r My child: gives unusual or illogical reasons for doing things.,13 y,,4700,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5201,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.13, '3rd Qu.': 0, 'Max.': 3}"
11844,srs19_m_13,2s My child: appears to have an unusual memory for details.,13 y,,4689,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5212,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.74, '3rd Qu.': 1, 'Max.': 3}"
11845,srs20_m_13,2t My child: appears to notice details that others miss.,13 y,,4691,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5210,"{'Min.': 0, '1st Qu.': 0, 'Median': 1, 'Mean': 0.78, '3rd Qu.': 1, 'Max.': 3}"
11846,srs21_m_13,2u My child: has an interest which takes up so much time that he/she does little else.,13 y,,4695,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5206,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.32, '3rd Qu.': 0, 'Max.': 3}"
11847,Nmiscog_m_13,number of missings SRS social cognition items,13 y,,4731,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5170,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.04, '3rd Qu.': 0, 'Max.': 4}"
11848,Nmiscom_m_13,number of missings SRS social communication items,13 y,,4733,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5168,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.04, '3rd Qu.': 0, 'Max.': 7}"
11849,Nmisman_m_13,number of missings SRS social mannerism items,13 y,,4731,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5170,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.02, '3rd Qu.': 0, 'Max.': 4}"
11850,Nmissrs18_m_13,number of missings SRS total score,13 y,,4733,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5168,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.11, '3rd Qu.': 0, 'Max.': 16}"
11851,items3_m_13,3-item Scale Detail Memory Attention,13 y,,4655,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5246,"{'Min.': 0, '1st Qu.': 0, 'Median': 1, 'Mean': 1.84, '3rd Qu.': 3, 'Max.': 9}"
11852,srs_cog_m_13,Social Cognition Weighted 25% Misisng Allowed,13 y,,4693,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5208,"{'Min.': 0, '1st Qu.': 2, 'Median': 3, 'Mean': 3.21, '3rd Qu.': 5, 'Max.': 12}"
11853,srs_com_m_13,Social Communication Weighted 25% Misisng Allowed,13 y,,4713,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5188,"{'Min.': 0, '1st Qu.': 0, 'Median': 1, 'Mean': 1.25, '3rd Qu.': 2, 'Max.': 21}"
11854,srs_man_m_13,Social Mannerism Weighted 25% Misisng Allowed,13 y,,4706,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5195,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.53, '3rd Qu.': 1, 'Max.': 15}"
11855,srs_total_m_13,SRS total score Weighted 27.7 % Misisng Allowed,13 y,,4712,GR1093,,,mother,,,,,numeric,GR1093-E2_14092020,9901,5189,"{'Min.': 0, '1st Qu.': 3, 'Median': 4, 'Mean': 4.98, '3rd Qu.': 6, 'Max.': 46}"
11856,E004001R9301_v2,GR1093E-4a My child: cannot be trusted with regard to what he/she says (E004001R9301),13 y,,4701,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5200,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.19, '3rd Qu.': 1, 'Max.': 4}"
11857,E004002R9301_v2,"GR1093E-4b My child: denies having done something wrong, even though it is certain he/she did do something wrong (E004002R9301)",13 y,,4691,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5210,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.4, '3rd Qu.': 2, 'Max.': 4}"
11858,E004003R9301_v2,GR1093E-4c My child: uses or misleads other people in order to get what he/she wants (E004003R9301),13 y,,4700,GR1093,,,mother,,,,,factor,GR1093-E4_21092020,9901,5201,"{'Does not apply at all': 4119, 'Does apply slightly': 537, 'Does apply very much': 32, 'Does apply completely': 12}"
11859,E004004R9301_v2,"GR1093E-4d My child: if confronted about his/her behaviour, he/she is able to talk himself/herself out of it easily (E004004R9301)",13 y,,4675,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5226,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.57, '3rd Qu.': 2, 'Max.': 4}"
11860,E004005R9301_v2,GR1093E-4e My child: does not keep any promises (E004005R9301),13 y,,4678,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5223,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.36, '3rd Qu.': 2, 'Max.': 4}"
11861,E004006R9301_v2,GR1093E-4f My child: does not find other peoples feeling important (E004006R9301),13 y,,4696,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5205,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.16, '3rd Qu.': 1, 'Max.': 4}"
11862,E004007R9301_v2,GR1093E-4g My child: is cold and indifferent (E004007R9301),13 y,,4694,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5207,"{'Min.': 1, '1st Qu.': 1, 'Median': 1, 'Mean': 1.06, '3rd Qu.': 1, 'Max.': 4}"
11863,ic1_13,Cannot be trusted with regard to what he/she says (E004001R9301),13 y,,4701,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5200,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.19, '3rd Qu.': 0, 'Max.': 3}"
11864,ic2_13,"Denies having done something wrong, even though it is certain he/she did do something wrong (E004002R9301)",13 y,,4691,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5210,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.4, '3rd Qu.': 1, 'Max.': 3}"
11865,ic3_13,Uses or misleads other people in order to get what he/she wants (E004003R9301),13 y,,4700,GR1093,,,mother,,,,,factor,GR1093-E4_21092020,9901,5201,"{'Does not apply at all': 4119, 'Does apply slightly': 537, 'Does apply very much': 32, 'Does apply completely': 12}"
11866,ic4_13,"If confronted about his/her behaviour, he/she is able to talk himself/herself out of it easily (E004004R9301)",13 y,,4675,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5226,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.57, '3rd Qu.': 1, 'Max.': 3}"
11867,ic5_13,Does not keep any promises (E004005R9301),13 y,,4678,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5223,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.36, '3rd Qu.': 1, 'Max.': 3}"
11868,ic6_13,Does not find other peoples feeling important (E004006R9301),13 y,,4696,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5205,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.16, '3rd Qu.': 0, 'Max.': 3}"
11869,ic7_13,Is  cold and indifferent (E004007R9301),13 y,,4694,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5207,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.06, '3rd Qu.': 0, 'Max.': 3}"
11870,Nmisic_13,nummer of missings total interpersonal callousness score at 13 years,13 y,,4709,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5192,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.03, '3rd Qu.': 0, 'Max.': 6}"
11871,sum_ic_13,weighted sumscore total interpersonal callousness score at 13 years,13 y,,4700,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5201,"{'Min.': 0, '1st Qu.': 0, 'Median': 1, 'Mean': 1.88, '3rd Qu.': 3, 'Max.': 21}"
11872,ic80f_13,Interpersonal callousness dichotomised 80th percentile,13 y,,4700,GR1093,,,mother,,,,,numeric,GR1093-E4_21092020,9901,5201,"{'Min.': 0, '1st Qu.': 0, 'Median': 0, 'Mean': 0.3, '3rd Qu.': 1, 'Max.': 1}"
11873,GR1093filledinby,,13 y,,4962,GR1093,,,mother,,,,,factor,GR1093-F_School_13052020; GR1093_C_04102021; GR1093_E3-SOCS parent_25112020,9901,4939,"{'Mother (biological/non-biological)': 4471, 'Father (biological/non-biological)': 424, 'Both': 45, 'Other': 22}"
11874,F0100193_cleaned,"GR1093-F1 Has your child taken part in a CITO primary school test? Most children are tested around the age of 12, for example the CITO test.",13 y,,4524,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5377,"{'No, go to question 3': 462, 'Yes: the date the CITO test took place: month year': 3731, 'I do not know, go to question 3': 331}"
11875,F0100393_cleaned,GR1093-F1 Yes: the date the CITO test took place: year,13 y,,3489,GR1093,F,,mother,item,,,,numeric,GR1093-F_School_13052020,9901,6412,"{'Min.': 2007, '1st Qu.': 2015, 'Median': 2016, 'Mean': 2016, '3rd Qu.': 2017, 'Max.': 2019}"
11876,AgeChildCito_GR1093,,13 y,,2736,GR1093,,,mother,,,,,numeric,GR1093-F_School_13052020,9901,7165,"{'Min.': 2.34, '1st Qu.': 11.51, 'Median': 11.89, 'Mean': 11.85, '3rd Qu.': 12.27, 'Max.': 14.16}"
11877,F0200293_cleaned,GR1093-F2 The CITO score was points,13 y,,2406,GR1093,F,,mother,item,,,,numeric,GR1093-F_School_13052020,9901,7495,"{'Min.': 1, '1st Qu.': 535, 'Median': 543, 'Mean': 513.1, '3rd Qu.': 548, 'Max.': 943}"
11878,F0200293_cleaned_CITOscore,GR1093-F2 The CITO score was points (only realistic cito scores 501-550),13 y,,2187,GR1093,F,,mother,item,,,,numeric,GR1093-F_School_13052020,9901,7714,"{'Min.': 507, '1st Qu.': 538, 'Median': 543, 'Mean': 541.7, '3rd Qu.': 548, 'Max.': 550}"
11879,F0300193_cleaned,GR1093-F3 What is the current education level of your child?,13 y,,4570,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5331,"{'Still at primary school': 44, 'Secondary special education (cluster 1 to 4)': 54, 'Vocational training': 49, 'VMBO basic vocational programme (VMBO-B)': 117, 'VMBO management vocational program (VMBO-K)': 253, 'VMBO mixed / theoretical program (VMBO-G/T)': 603, 'VMBO/HAVO (combined class)': 339, 'HAVO': 620, 'HAVO/VWO (combined klas)': 729, 'VWO - atheneum': 747, 'VWO - gymnasium': 812, 'Other, namely': 62, 'VWO tweetalig (bilingual)': 79, 'VWO (unspecified)': 26, 'VMBO B/K': 23, 'VMBO K/T': 13}"
11880,F0300293_cleaned_labeled,"GR1093-F3 What is the current education level of your child? Other, namely:",13 y,,310,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,9591,"{'Brugklas': 9, 'Categoraal gymnasium': 5, 'International school': 13, 'Mavo': 34, 'Other': 85, 'Pre havo': 5, 'School abroad': 18, 'Technasium': 16, 'Tweetalig': 5, 'Tweetalig Havo': 7, 'Tweetalig VWO': 106, 'VMBO LWOO': 7}"
11881,F0400393_cleaned,GR1093-F4c How is your child progressing at school: Arithmetic or math,13 y,,4632,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5269,"{'Failing': 216, 'Failing / below average': 5, 'Below average': 512, 'Below average / average': 4, 'Average': 1986, 'Average / above average': 7, 'Above average': 1837, 'N.A.': 65}"
11882,F0400493_cleaned,GR1093-F4d How is your child progressing at school: Geography,13 y,,4596,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5305,"{'Failing': 83, 'Failing / below average': 0, 'Below average': 253, 'Below average / average': 0, 'Average': 2633, 'average / above average': 2, 'Above average': 1430, 'N.A.': 195}"
11883,F0400593_cleaned,GR1093-F4e How is your child progressing at school: English,13 y,,4630,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5271,"{'Failing': 132, 'Failing / below average': 1, 'Below average': 361, 'Below average / average': 2, 'Average': 1883, 'Average / above average': 6, 'Above average': 2179, 'N.A.': 66}"
11884,F0400693_cleaned_labeled,GR1093-F4f How is your child progressing at school: f,13 y,,0,GR1093,F,,mother,item,,,,character,GR1093-F_School_13052020,9901,9901,"{'Min.': 9901, '1st Qu.': 'character'}"
11885,F0400893_cleaned_labeled,GR1093-F4g How is your child progressing at school: g,13 y,,0,GR1093,F,,mother,item,,,,character,GR1093-F_School_13052020,9901,9901,"{'Min.': 9901, '1st Qu.': 'character'}"
11886,F0400993_cleaned,GR1093-F4g How is your child progressing at school: g,13 y,,3036,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,6865,"{'Failing': 108, 'Failing / below average': 0, 'Below average': 200, 'Below average / average': 0, 'Average': 1317, 'Average / above average': 3, 'Above average': 1372, 'N.A.': 36}"
11887,F0401093_cleaned_labeled,GR1093-F4h How is your child progressing at school: h,13 y,,0,GR1093,F,,mother,item,,,,character,GR1093-F_School_13052020,9901,9901,"{'Min.': 9901, '1st Qu.': 'character'}"
11888,F0401193_cleaned,GR1093-F4h How is your child progressing at school: h,13 y,,2384,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,7517,"{'Failing': 75, 'Failing / below average': 0, 'Below average': 169, 'Below average / average': 0, 'Average': 1117, 'Average / above average': 2, 'Above average': 988, 'N.A.': 33}"
11889,F0500193_cleaned,"GR1093-F5 Does your child receive special education, remedial services or attend a special class or special school?",13 y,,4707,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5194,"{'No': 4521, 'Yes': 186}"
11890,F0600193_cleaned,GR1093-F6 Has your child repeated any grades?,13 y,,4717,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5184,"{'No': 4078, 'Yes': 639}"
11891,F0700193_cleaned,GR1093-F7 Has your child had any academic or other problems in school?,13 y,,4695,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5206,"{'No': 3585, 'Yes': 1110}"
11892,F0700293_cleaned,"GR1093-F7 If yes, are these problems resolved?",13 y,,1108,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,8793,"{'No': 644, 'Yes': 464}"
11893,F0800193_cleaned,GR1093-F8 a. My child does not enjoy school,13 y,,4643,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5258,"{'No': 3783, 'No / a little': 2, 'A little': 657, 'A little / yes': 0, 'Yes': 201}"
11894,F0800293_cleaned,GR1093-F8 b. My child enjoys going to school,13 y,,4660,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5241,"{'No': 262, 'No / a little': 0, 'A little': 1060, 'a little / yes': 7, 'Yes': 3331}"
11895,F0800393_cleaned,GR1093-F8 c. My child has fun at school,13 y,,4628,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5273,"{'No': 130, 'No / a little': 0, 'A little': 686, 'a little / yes': 5, 'Yes': 3807}"
11896,F0800493_cleaned,GR1093-F8 d. My child enjoys the majority of class activities,13 y,,4643,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5258,"{'No': 173, 'No / a little': 0, 'A little': 1024, 'a little / yes': 5, 'Yes': 3441}"
11897,F0800593_cleaned,GR1093-F8 e. My child needs extra help at school,13 y,,4642,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5259,"{'No': 2744, 'No / a little': 3, 'A little': 1258, 'a little / yes': 2, 'Yes': 635}"
11898,F0800693_cleaned,GR1093-F8 f. My child will need extra help in the future,13 y,,4627,GR1093,F,,mother,item,,,,factor,GR1093-F_School_13052020,9901,5274,"{'No': 3617, 'No / a little': 6, 'A little': 716, 'a little / yes': 1, 'Yes': 287}"
11899,G001001R9301_cleaned,GR1093G-01 v1 Op gemiddeld hoeveel doordeweekse dagen in de week gebruikt uw kind de (spel)computer? (G001001R9301),13 y,,2316,GR1093,,,mother,,,,,factor,GR1093-G_03082020,9901,7585,"{'Nooit': 206, '1 dag per week': 173, '2 dagen per week': 145, '3 dagen per week': 171, '4 dagen per week': 178, 'Elke werkdag': 1443}"
